,firm_name,crno,brno,ticker
2807,뉴젠비아이티,1101110973077.0,120-81-32222,054650
2808,인터러브,1801110343325.0,621-81-41447,056470
2809,큐알지오,1101111863813.0,120-81-99053,057390
2810,비엔씨컴퍼니,1101110695332.0,213-81-31073,058370
2811,셀비즈,1101112125923.0,220-86-01984,061590
2812,대동이앤티,1101111413973.0,214-86-23299,063410
2813,코오롱인터,1353110005727.0,123-81-73009,063510
2814,골든텍쳐,1313110037816.0,125-81-38745,064890
2815,이노블루,1101110974306.0,214-81-60192,066200
2816,갤럭시게이트,1101111721178.0,214-86-34312,068680
2817,이이아이엔디,1101112344424.0,114-86-12982,069270
2818,금산,1201110003690.0,133-81-22394,072930
2819,퀀타피아,1201110350124.0,121-81-67699,078940
2820,에스제이케이,1615110016357.0,312-81-19788,080440
2821,디앤샵,1101113449843.0,220-87-28715,090090
2822,셀트리온헬스케어,1341112007066.0,123-81-53473,091990
2823,매일옥션,1801110516625.0,605-81-71653,101130
2824,풀무원,1545110039324.0,303-81-51649,103160
2825,올포프로,1601110188171.0,305-81-74648,108270
2826,인터파크,1101113573668.0,214-87-98889,108790
2827,지스마트글로벌,2001110116941.0,126-81-47081,114570
2828,엔에스쇼핑,1101112262527.0,117-81-33642,138250
2829,디에스앤엘,1311110170264.0,129-86-00585,141020
2830,테라셈,1344110015932.0,126-81-46549,182690
2831,이푸른,1344110043199.0,126-86-26951,185280
2832,중부트레이딩,1345110121315.0,142-81-11023,189390
2833,한울BnC,1211110117424.0,130-86-04354,214870
2834,맘스터치,1101115727396.0,676-86-00102,220630
2835,미애부,1101112869282.0,211-87-40485,225850
2836,에스엠면세점,1101115494961.0,107-88-27900,238730
2837,영현무역,1101111869043.0,113-81-58544,242850
2838,오션스톤,1801110936766.0,603-81-89031,329020
2839,이브이파킹서비스,1101118011754.0,603-88-02315,419700
2840,HMM,1101110193740.0,202-81-46197,011200
2841,현대글로비스,1101112177388.0,106-81-97118,086280
2842,대한항공,1101110108484.0,110-81-14794,003490
2843,팬오션,1101110004286.0,104-81-19101,028670
2844,CJ대한통운,1101110006167.0,110-81-05034,000120
2845,아시아나항공,1101110562804.0,104-81-17480,020560
2846,대한해운,1101110008212.0,101-81-24624,005880
2847,제주항공,2201110050575.0,616-81-50527,089590
2848,진에어,1201110454976.0,121-81-89086,272450
2849,흥아해운,1101110515275.0,120-81-62522,003280
2850,티웨이항공,1101112782046.0,101-81-94800,091810
2851,한진,1101110003668.0,201-81-02823,002320
2852,세방,1801110015932.0,617-81-03842,004360
2853,에어부산,1801110605121.0,605-81-84518,298690
2854,KSS해운,1101110377055.0,101-81-34423,044450
2855,KCTC,1101110149446.0,201-81-10323,009070
2856,한국공항,1101110003692.0,109-81-33068,005430
2857,동방,1101110124521.0,105-81-69429,004140
2858,선광,1201110000034.0,121-81-01455,003100
2859,태웅로직스,1101111234543.0,202-81-53193,124560
2860,유성티엔에스,1101110217607.0,220-81-19698,024800
2861,인터지스,1801110001973.0,601-81-00739,129260
2862,한솔로지스틱스,1101110150659.0,102-81-41359,009180
2863,천일고속,1801110006915.0,604-81-00854,000650
2864,STX그린로지스,1801111522465.0,423-86-02883,465770
2865,한익스프레스,1243110015051.0,130-81-16025,014130
2866,국보,1101110296073.0,104-81-24870,001140
2867,삼일,1746110001244.0,506-81-00754,032280
2868,동양고속,1341110131073.0,138-81-28578,084670
2869,로지스몬,1101115206283.0,230-81-01555,223220
2870,서울교통공사,,101-84-18874,000730
2871,씨앤상선,1101110385256.0,120-81-60432,000790
2872,센트럴시티,1101110087612.0,114-81-00569,037090
2873,스피드코리아,1101111760126.0,214-86-36800,045590
2874,한진해운,1101114231835.0,107-87-28386,117930
2875,아난티,1301110026814.0,134-81-07135,025980
2876,서부T&D,1101110256788.0,117-81-01927,006730
2877,모나용평,1450110002801.0,226-81-24374,070960
2878,신세계푸드,1101110305288.0,215-81-47377,031440
2879,선샤인푸드,1101115680643.0,896-81-00036,217620
2880,웨스테이트,1101110272916.0,114-81-02121,016140
2881,이룸생명과학,1101111872806.0,119-81-35516,056370
2882,현대푸드,1345110037695.0,135-81-35309,114410
2883,NAVER,1101111707178.0,220-81-62517,035420
2884,카카오,1101111129497.0,120-81-47521,035720
2885,크래프톤,1101113645772.0,220-87-45316,259960
2886,KT,1101111468754.0,102-81-42945,030200
2887,삼성에스디에스,1101110398556.0,110-81-28774,018260
2888,SK텔레콤,1101110371346.0,104-81-37225,017670
2889,하이브,1101113166546.0,120-86-78223,352820
2890,LG씨엔에스,1101110516695.0,116-81-19477,064400
2891,LG유플러스,1101111296676.0,220-81-39938,032640
2892,넷마블,1101114731299.0,105-87-64746,251270
2893,엔씨소프트,1101111387748.0,220-81-43000,036570
2894,현대오토에버,1101111935638.0,104-81-53190,307950
2895,에스엠,1101111128340.0,114-81-63109,041510
2896,JYP Ent.,1101111264764.0,229-81-09576,035900
2897,시프트업,1101115281897.0,230-81-03325,462870
2898,펄어비스,1341110195582.0,138-81-62479,263750
2899,더존비즈온,1201110005266.0,134-81-08473,012510
2900,다우기술,1101110414758.0,220-81-02810,023590
2901,와이지엔터테인먼트,1101111516397.0,105-81-91810,122870
2902,CJ ENM,1101111109134.0,106-81-51510,035760
2903,카카오게임즈,1311110351682.0,144-81-18454,293490
2904,스튜디오드래곤,1101116052164.0,747-81-00388,253450
2905,루닛,1601110354045.0,314-86-50626,328130
2906,디어유,1101116450615.0,111-87-00747,376300
2907,더블유게임즈,1101114855924.0,214-88-96326,192080
2908,위메이드,1101111873755.0,209-81-24419,112040
2909,카페24,1101111698145.0,118-81-20586,042000
2910,SOOP,1101111263203.0,220-81-10886,067160
2911,NICE평가정보,1101110393283.0,116-81-15020,030190
2912,NHN,1311110350139.0,144-81-15549,181710
2913,넥슨게임즈,1101115781277.0,186-86-00123,225570
2914,CJ CGV,1101111673220.0,104-81-45690,079160
2915,코나아이,1101111521700.0,109-81-53365,052400
2916,안랩,1101111138985.0,214-81-83536,053800
2917,한글과컴퓨터,1101110725064.0,107-81-52230,030520
2918,위메이드맥스,1101111401051.0,214-86-15315,101730
2919,SAMG엔터,1101112034562.0,214-86-64290,419530
2920,엠로,1101111906887.0,220-81-81381,058970
2921,다날,1101111435810.0,113-81-44055,064260
2922,네오위즈,1101113667552.0,120-87-14245,095660
2923,데브시스터즈,1101113687568.0,211-87-97881,194480
2924,솔트룩스,1101110301632.0,102-81-13061,304100
2925,YG PLUS,1101111342289.0,120-81-67338,037270
2926,웹젠,1101111955694.0,214-86-57130,069080
2927,컴투스,1101111571250.0,108-81-16843,078340
2928,쿠콘,1101113579947.0,107-86-85702,294570
2929,클로봇,1101116394954.0,354-86-00594,466100
2930,골프존,1601110393069.0,122-87-00053,215000
2931,케이아이엔엑스,1101111999593.0,101-81-59273,093320
2932,스피어,1101114969189.0,120-87-88602,347700
2933,아이티센글로벌,1101113224849.0,120-86-81451,124500
2934,갤럭시아머니트리,1101111081928.0,120-81-60844,094480
2935,SBS,1101110731483.0,116-81-39357,034120
2936,코난테크놀로지,1101111682932.0,229-81-37316,402030
2937,더즌,1101116577188.0,378-88-00880,462860
2938,셀바스AI,1101111673816.0,114-81-87983,108860
2939,현대퓨처넷,1101110842785.0,112-81-31178,126560
2940,한국정보통신,1101110426688.0,116-81-19948,025770
2941,넵튠,1101115671171.0,806-88-00032,217270
2942,뉴엔AI,2811110080389.0,128-81-94256,463020
2943,롯데이노베이트,1101116557114.0,687-81-00785,286940
2944,가비아,1101111777585.0,214-86-39239,079940
2945,KG이니시스,1101111602667.0,220-81-55597,035600
2946,한국정보인증,1101111727332.0,110-81-41568,053300
2947,리파인,1101112564478.0,120-86-40033,377450
2948,폴라리스오피스,1101111398117.0,220-81-43747,041020
2949,오픈엣지테크놀로지,1311110501435.0,428-81-01002,394280
2950,DB,1101110210859.0,211-81-19938,012030
2951,슈어소프트테크,1101112462002.0,211-87-10133,298830
2952,아우토크립트,1101117213757.0,810-88-01404,331740
2953,애니플러스,1101116895217.0,318-81-09181,310200
2954,아이스크림미디어,1101112453184.0,120-86-33565,461300
2955,뷰노,1348110319279.0,135-86-50644,338220
2956,나이스정보통신,1101110574453.0,220-81-15770,036800
2957,헥토파이낸셜,1101112085523.0,101-81-63383,234340
2958,이스트소프트,1101110974851.0,229-81-03214,047560
2959,스카이라이프,1101112149436.0,117-81-31120,053210
2960,LG헬로비전,1101111144297.0,117-81-13423,037560
2961,웹케시,1101111731135.0,214-86-35102,053580
2962,큐브엔터,1101115192036.0,107-87-99106,182360
2963,네오위즈홀딩스,1101111419517.0,214-86-16503,042420
2964,신세계 I&C,1101111408867.0,201-81-20549,035510
2965,넥써쓰,1101115501302.0,107-88-27934,205500
2966,아톤,1101111788566.0,107-81-71649,158430
2967,디앤씨미디어,1101114767153.0,105-87-67194,263720
2968,엑스게이트,1101114495598.0,120-87-62733,356680
2969,인포바인,1101111877103.0,106-81-86362,115310
2970,KG모빌리언스,1101111911050.0,220-81-82546,046440
2971,유비케어,1101111105364.0,201-81-55688,032620
2972,콘텐트리중앙,1101110545751.0,216-81-10039,036420
2973,KX,1101112093237.0,101-81-63762,122450
2974,지니언스,1311110131159.0,129-81-80148,263860
2975,와이즈넛,1101111969942.0,211-86-98485,096250
2976,이크레더블,1101112303305.0,105-86-28840,092130
2977,헥토이노베이션,1101114063535.0,214-88-39117,214180
2978,드림시큐리티,1101115448356.0,107-88-22434,203650
2979,젝시믹스,1101116496172.0,550-86-00867,337930
2980,폴라리스AI,1101110747414.0,214-86-07396,039980
2981,이니텍,1601110063240.0,314-81-19071,053350
2982,삼성출판사,1101112559411.0,214-87-14287,068290
2983,플리토,1101114945246.0,215-87-72878,300080
2984,컴투스홀딩스,1101111848914.0,119-81-34778,063080
2985,쇼박스,1101111712309.0,106-81-79629,086980
2986,비트맥스,1101114445072.0,114-86-83769,377030
2987,인피니트헬스케어,1101112683179.0,120-86-46702,071200
2988,위지윅스튜디오,1101116033833.0,289-87-00337,299900
2989,사람인,1101113318387.0,113-86-00917,143240
2990,엑셈,1101115496868.0,107-88-27157,205100
2991,지어소프트,1101111574874.0,211-86-45334,051160
2992,제이엘케이,1101115340065.0,264-81-29857,322510
2993,알서포트,1101114398859.0,114-86-82265,131370
2994,인스코비,1101110018592.0,119-81-03654,006490
2995,자이언트스텝,1101113909839.0,211-88-13952,289220
2996,윈스테크넷,1311110272002.0,129-86-55101,136540
2997,조이시티,1101111041633.0,116-81-54101,067000
2998,KT밀리의서재,1101116114451.0,423-88-00370,418470
2999,스튜디오미르,1101114460046.0,119-86-34716,408900
3000,덱스터,2850110209804.0,128-86-68864,206560
3001,현대이지웰,1101112693235.0,101-81-90575,090850
3002,포바이포,1101116501830.0,712-87-00690,389140
3003,마음AI,1601110362866.0,314-86-55446,377480
3004,드림어스컴퍼니,1101111637383.0,214-86-29288,060570
3005,샌즈랩,1101113108465.0,110-81-68136,411080
3006,키다리스튜디오,1101110539382.0,106-81-49784,020120
3007,YTN,1101110971873.0,102-81-32883,040300
3008,미스터블루,1101115535038.0,107-88-30967,207760
3009,미투온,1101114358382.0,120-87-55019,201490
3010,MDS테크,1101111626188.0,117-81-22859,086960
3011,컨텍,1601110387525.0,318-81-06471,451760
3012,초록뱀미디어,1101111549786.0,220-81-52270,047820
3013,아시아나IDT,1101110801848.0,104-81-22547,267850
3014,한컴위드,1101111673585.0,116-81-72773,054920
3015,텔코웨어,1101111848394.0,120-81-97865,078000
3016,한국경제TV,1101111767510.0,107-81-70183,039340
3017,엠게임,1101111838212.0,114-81-93597,058630
3018,메가스터디,1101112024026.0,214-86-64631,072870
3019,고스트스튜디오,,000-81-20029,950190
3020,KT지니뮤직,1601110024284.0,314-81-03453,043610
3021,딥노이드,1101113841627.0,107-87-05990,315640
3022,라온시큐어,1353110002964.0,138-81-16484,042510
3023,티쓰리,1101111942485.0,220-81-84883,204610
3024,비아이매트릭스,1101113200360.0,120-86-79936,413640
3025,이지케어텍,1101112165838.0,101-81-67322,099750
3026,지슨,1801110317619.0,605-81-36641,289860
3027,핑거,1101112139776.0,120-86-15854,163730
3028,위메이드플레이,1101114291540.0,107-87-32726,123420
3029,KTcs,1601110119712.0,314-81-42683,058850
3030,알체라,1101116080032.0,643-87-00337,347860
3031,크라우드웍스,1101116384963.0,223-81-18325,355390
3032,SBI핀테크솔루션즈,,000-81-20014,950110
3033,FSN,1101115617076.0,220-88-95545,214270
3034,케이씨에스,1760110032132.0,513-81-28411,115500
3035,상상인,1201110050104.0,122-81-18380,038540
3036,에스트래픽,1311110332864.0,144-81-09125,234300
3037,아티스트컴퍼니,1101114391837.0,114-86-82149,321820
3038,LS티라유텍,1101113516105.0,214-87-95621,322180
3039,캔버스엔,1101112753873.0,101-81-93460,210120
3040,M83,1101117398913.0,414-88-01623,476080
3041,토마토시스템,1101112099425.0,214-86-70792,393210
3042,신테카바이오,1101114179457.0,105-87-35732,226330
3043,인성정보,1101110834378.0,215-81-58985,033230
3044,크레오에스지,1101111407314.0,215-81-62801,040350
3045,KNN,1801110162585.0,607-81-28429,058400
3046,KTis,1101112271510.0,101-81-71660,058860
3047,에이스토리,1101112929276.0,107-86-44564,241840
3048,아티스트스튜디오,1101113629841.0,114-86-57714,200350
3049,버킷스튜디오,1101111646889.0,120-81-86617,066410
3050,코어라인소프트,1101114962092.0,264-81-03385,384470
3051,씨씨에스,1511110009906.0,303-81-18621,066790
3052,에프앤가이드,1101112017922.0,220-81-91972,064850
3053,티사이언티픽,1101111577604.0,220-81-54389,057680
3054,유라클,1101112155673.0,220-86-04415,088340
3055,유비벨록스,1101112062167.0,119-81-41677,089850
3056,미트박스,1311110375757.0,129-86-87864,475460
3057,SGA,1101111487267.0,109-81-52385,049470
3058,오파스넷,1101113104661.0,204-81-88475,173130
3059,와이랩,1101114474659.0,105-87-50878,432430
3060,비투엔,1101116869965.0,302-87-00950,307870
3061,예림당,1101110611693.0,107-81-50227,036000
3062,비트컴퓨터,1101110397699.0,220-81-29726,032850
3063,에스넷,1101111647671.0,120-81-86581,038680
3064,링네트,1101111927958.0,113-81-60244,042500
3065,뱅크웨어글로벌,1101115141877.0,106-86-72164,199480
3066,키이스트,1101111327869.0,120-81-66644,054780
3067,서울평가정보,1101110853419.0,114-81-47958,036120
3068,수산아이앤티,1101111518830.0,207-81-51341,050960
3069,모비스,1101116108587.0,715-87-00423,250060
3070,오브젠,1101111955008.0,120-86-04696,417860
3071,탑코미디어,1101113615121.0,220-87-42930,134580
3072,오픈베이스,1101110889836.0,220-81-29255,049480
3073,라온피플,1311110246859.0,129-86-41679,300120
3074,SKAI,1101115255214.0,220-88-68408,357880
3075,심플랫폼,1101114739730.0,120-87-75830,444530
3076,비상교육,1101112427098.0,211-87-07735,100220
3077,한국전자인증,1101111665350.0,214-86-30830,041460
3078,엔에스이엔엠,1101111952567.0,211-86-96978,078860
3079,iMBC,1101111903643.0,107-81-78996,052220
3080,산돌,1101116908870.0,582-88-01149,419120
3081,아이티센씨티에스,1101110414126.0,229-81-12824,031820
3082,케이사인,1101115300647.0,114-87-13936,192250
3083,액토즈소프트,1101111335656.0,201-81-55470,052790
3084,IHQ,1101110042393.0,211-81-20395,003560
3085,케이엘넷,1101111023889.0,220-81-02504,039420
3086,트윔,1501110132344.0,317-81-16772,290090
3087,티비씨,1701110080458.0,502-81-27241,033830
3088,오상자이엘,1201110083303.0,122-81-25877,053980
3089,아이톡시,1101111434218.0,211-86-23306,052770
3090,원포유,1101111532286.0,120-81-79417,122830
3091,사이냅소프트,1101112035172.0,214-86-64984,466410
3092,씨이랩,1101114401438.0,119-86-31534,189330
3093,유엔젤,1311110041192.0,129-81-29383,072130
3094,인스피언,1101114116433.0,120-87-41140,465480
3095,비큐AI,1401110011243.0,221-81-13339,148780
3096,바이브컴퍼니,1101112021501.0,120-86-08334,301300
3097,와이어블,1101111359630.0,214-86-12657,065530
3098,아이티센엔텍,1101110307870.0,202-81-32975,010280
3099,케이씨티,1358110088245.0,124-86-03350,089150
3100,토탈소프트,1801110085076.0,601-81-18506,045340
3101,포시에스,1101113940221.0,108-81-85184,189690
3102,SGA솔루션즈,1101115221158.0,107-88-01818,184230
3103,브리지텍,1101111143950.0,116-81-53835,064480
3104,모바일어플라이언스,1311110115054.0,129-81-72027,087260
3105,알비더블유,1101114297944.0,211-88-40371,361570
3106,엔지스테크널러지,1101111574709.0,213-86-36108,208860
3107,미디어젠,1101112001842.0,209-81-25868,279600
3108,인스웨이브,1101112498312.0,107-86-16054,450520
3109,이글루,1101111800659.0,107-81-72385,067920
3110,팬엔터테인먼트,1101111531460.0,120-81-80345,068050
3111,엔텔스,1101112029456.0,220-81-93121,069410
3112,NEW,1101113922550.0,120-87-29530,160550
3113,링크제니시스,1101112914459.0,119-81-70245,219420
3114,이스트에이드,1101115970961.0,598-87-00226,239340
